영업상태코드,영업상태명,상세영업상태명,전화번호,소재지우편번호,지번주소,도로명주소,도로명주소_검색용,도로명우편번호,사업장명,데이터갱신구분,데이터갱신일자,업태구분명
1,영업/정상,영업,,121837,서울특별시 마포구 서교동 363-7,서울특별시 마포구 잔다리로 8-6 지층1층2층층 (서교동),서울 마포구 잔다리로,4041,1943,U,2020.12.3 0:09,기타
1,영업/정상,영업,2231427879,121837,서울특별시 마포구 서교동 360-23번지 지하1층 ,서울특별시 마포구 와우산로18길 6 (서교동지하1층),서울 마포구 와우산로18길,4067,0빠,I,2018.8.31 23:59,호프/통닭
1,영업/정상,영업,,121903,서울특별시 마포구 망원동 418-17번지 ,서울특별시 마포구 희우정로 128 1층 (망원동),서울 마포구 희우정로,4007,101호,I,2019.12.13 0:23,기타
1,영업/정상,영업,,121812,서울특별시 마포구 도화동 25-13번지 효성해링턴 스퀘어 ,서울특별시 마포구 마포대로 92 효성해링턴 스퀘어 B동 1층 15-1호 (도화동),서울 마포구 마포대로,4168,10공덕황소곱창,U,2019.10.4 2:40,기타
1,영업/정상,영업,27179339,121812,서울특별시 마포구 도화동 25-12번지 1층 ,서울 마포구 새창로 23,서울 마포구 새창로,,10번출구,U,2019.9.12 2:40,호프/통닭
1,영업/정상,영업,,121900,서울특별시 마포구 망원동 494번지 삼성화원아파트 ,서울특별시 마포구 망원로10길 6 104호 (망원동 삼성화원아파트),서울 마포구 망원로10길,4011,10평 파스타,I,2019.7.21 2:21,기타
1,영업/정상,영업,,121829,서울특별시 마포구 상수동 327-1번지 2층 ,서울특별시 마포구 와우산로7길 5 2층 (상수동),서울 마포구 와우산로7길,4074,1976샤브샤브,I,2018.8.31 23:59,한식
1,영업/정상,영업,220667874,121829,서울특별시 마포구 상수동 310-8번지 ,서울특별시 마포구 와우산로 39-13 2층 (상수동),서울 마포구 와우산로,4049,1976샤브샤브,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121895,서울특별시 마포구 서교동 407-12번지 ,서울특별시 마포구 와우산로17길 14 2층 (서교동),서울 마포구 와우산로17길,4049,1988고기불패,I,2018.8.31 23:59,호프/통닭
1,영업/정상,영업,,121904,서울특별시 마포구 상암동 1601번지 KGIT센터 지1층 B126호,서울특별시 마포구 월드컵북로 402 B126호 (상암동 KGIT센터 지1층),서울 마포구 월드컵북로,3925,1992 철판전문점,U,2019.6.23 2:40,경양식
1,영업/정상,영업,,121897,서울특별시 마포구 합정동 367-8번지 ,서울특별시 마포구 토정로3길 22 2층 1호 (합정동),서울 마포구 토정로3길,4083,1993 버거,I,2019.12.6 0:23,기타
1,영업/정상,영업,,121819,서울특별시 마포구 동교동 206-5,서울특별시 마포구 동교로 173 12층 (동교동),서울 마포구 동교로,3992,21세기바다수산,U,2020.12.2 23:06,한식
1,영업/정상,영업,,121860,서울특별시 마포구 아현동 371-1번지 예미원아파트 ,서울특별시 마포구 마포대로 236 1층 (아현동 예미원아파트),서울 마포구 마포대로,4202,236숯불구이,U,2020.2.21 2:40,기타
1,영업/정상,영업,,121840,서울특별시 마포구 서교동 395-126번지 지하1층 ,서울특별시 마포구 잔다리로3안길 36 지하1층 (서교동),서울 마포구 잔다리로3안길,4043,23플래터,U,2020.4.18 2:40,호프/통닭
1,영업/정상,영업,27164996,121808,서울특별시 마포구 대흥동 12-2번지 ,서울특별시 마포구 대흥로 193 (대흥동),서울 마포구 대흥로,4104,25시치킨,U,2019.4.7 2:40,분식
1,영업/정상,영업,,121805,서울특별시 마포구 공덕동 467번지 롯데캐슬프레지던트 지하1 13-1호 ,서울특별시 마포구 마포대로 109 (공덕동롯데캐슬프레지던트 지하1 13-1호),서울 마포구 마포대로,4146,25카츠,I,2018.8.31 23:59,한식
1,영업/정상,영업,29889925,121841,서울특별시 마포구 서교동 490번지 ,서울특별시 마포구 양화로 45 (서교동 메세나폴리스 B1106호),서울 마포구 양화로,4036,25카츠,I,2018.8.31 23:59,경양식
1,영업/정상,영업,,121840,서울특별시 마포구 서교동 396-47,서울특별시 마포구 독막로3길 28 3층 (서교동),서울 마포구 독막로3길,4047,2헤르츠,I,2020.10.30 23:04,패밀리레스트랑
1,영업/정상,영업,,121801,서울특별시 마포구 공덕동 110-22번지 1층 ,서울특별시 마포구 만리재옛길 54-1 1층 (공덕동),서울 마포구 만리재옛길,4208,3.5cm 왕소금구이,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121870,서울특별시 마포구 염리동 9-118,서울특별시 마포구 대흥로30길 18-1 지1층 (염리동),서울 마포구 대흥로30길,4113,30년 불멸의 닭발 이대점,U,2020.11.1 22:02,한식
1,영업/정상,영업,,121904,서울특별시 마포구 상암동 1687 상암프라자,서울특별시 마포구 상암산로1길 69 상암프라자 지하1층 02호 (상암동),서울 마포구 상암산로1길,3905,33돈까스 상암본점,U,2019.10.31 22:09,기타
1,영업/정상,영업,,121837,서울특별시 마포구 서교동 363-11번지 홍석빌딩 2층 ,서울특별시 마포구 잔다리로 12 홍석빌딩 2층 (서교동),서울 마포구 잔다리로,4041,372호프집,I,2019.2.15 2:21,기타
1,영업/정상,영업,,121895,서울특별시 마포구 서교동 409-11번지 ,서울특별시 마포구 와우산로17길 19-17 2층 (서교동),서울 마포구 와우산로17길,4049,38 도씨식당,I,2019.5.30 2:20,기타
1,영업/정상,영업,,121876,서울특별시 마포구 용강동 122-15,서울특별시 마포구 토정로 292 1층 (용강동),서울 마포구 토정로,4163,39대포,U,2019.12.6 23:09,한식
1,영업/정상,영업,23222113,121822,서울특별시 마포구 망원동 414-82,서울특별시 마포구 망원로 70 (망원동),서울 마포구 망원로,4010,3미트,U,2020.12.4 22:08,호프/통닭
1,영업/정상,영업,,121838,서울특별시 마포구 서교동 354-11,서울특별시 마포구 양화로 120 1층 102호 (서교동),서울 마포구 양화로,4038,3일한우국밥,U,2020.12.6 23:07,한식
1,영업/정상,영업,,121807,서울특별시 마포구 노고산동 54-20,서울특별시 마포구 신촌로14길 9 1층 (노고산동),서울 마포구 신촌로14길,4057,3H+1,U,2020.10.30 22:07,기타
1,영업/정상,영업,23244230,121829,서울특별시 마포구 상수동 316-8번지 ,서울특별시 마포구 독막로 69 2층 (상수동),서울 마포구 독막로,4049,45년의정부부대찌개,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121869,서울특별시 마포구 연남동 566-1,서울특별시 마포구 연남로3길 33 1층 (연남동),서울 마포구 연남로3길,3990,566라멘,U,2020.12.4 22:02,일식
1,영업/정상,영업,,121050,서울특별시 마포구 마포동 195-2번지 ,서울특별시 마포구 마포대로4가길 11 (마포동 1층2층),서울 마포구 마포대로4가길,4176,60계 마포역점,U,2018.11.18 2:37,기타
1,영업/정상,영업,,121830,서울특별시 마포구 상암동 36-7번지 ,서울특별시 마포구 월드컵북로44길 59 지11층 (상암동),서울 마포구 월드컵북로44길,3927,60계 상암점,U,2019.4.18 2:40,기타
1,영업/정상,영업,,121230,서울특별시 마포구 망원동 521번지 마포한강아이파크 ,서울특별시 마포구 희우정로 77 상가동 지하1층 111호 (망원동 마포한강아이파크),서울 마포구 희우정로,4016,60계 서울망원점,I,2019.3.15 2:21,기타
1,영업/정상,영업,,121805,서울특별시 마포구 공덕동 469 래미안 공덕5차 상가동 104호,서울특별시 마포구 마포대로 167 상가동 104호 (공덕동 래미안 공덕5차),서울 마포구 마포대로,4131,60계치킨 서울아현점,U,2019.12.8 23:00,기타
1,영업/정상,영업,,121854,서울특별시 마포구 신수동 81-59,서울특별시 마포구 서강로16길 69 2층 (신수동),서울 마포구 서강로16길,4109,678치킨 앤 버거,I,2020.10.31 22:01,한식
1,영업/정상,영업,,121829,서울특별시 마포구 상수동 334-13번지 석진스토리 105호 ,서울특별시 마포구 와우산로3길 16 (상수동 석진스토리 105호),서울 마포구 와우산로3길,4074,73명품도야지,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121836,서울특별시 마포구 서교동 332-5번지 지1층일부(왼쪽) ,서울특별시 마포구 와우산로29마길 6 (서교동 지1층일부),서울 마포구 와우산로29마길,4053,798화로,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121883,서울특별시 마포구 합정동 411-1,서울특별시 마포구 양화로6길 80 1층 (합정동),서울 마포구 양화로6길,4047,79파운야드,U,2020.12.8 22:05,기타
1,영업/정상,영업,,121854,서울특별시 마포구 신수동 88-51,서울특별시 마포구 광성로6길 10 (신수동 1층),서울 마포구 광성로6길,4096,79파운야드 마포서강대점,U,2020.12.5 23:03,한식
1,영업/정상,영업,,121881,서울특별시 마포구 창전동 302번지 ,서울특별시 마포구 독막로 147-6 1층 (창전동),서울 마포구 독막로,4069,7번가 분식,I,2019.8.2 2:21,기타
1,영업/정상,영업,23337777,121847,서울특별시 마포구 성산동 253-5,서울특별시 마포구 월드컵로 120 1층 (성산동),서울 마포구 월드컵로,3971,7번가피자 서교망원점,U,2019.11.1 23:02,기타
1,영업/정상,영업,23382654,121895,서울특별시 마포구 서교동 407-22 23층,서울특별시 마포구 어울마당로 62 23층 (서교동),서울 마포구 어울마당로,4049,7번방,U,2020.12.4 0:08,호프/통닭
1,영업/정상,영업,,121904,서울특별시 마포구 상암동 1615 PARK M,서울특별시 마포구 매봉산로 80 PARK M 1층 15호 (상암동),서울 마포구 매봉산로,3927,82년생 김민경,U,2020.11.2 0:07,기타
1,영업/정상,영업,,121883,서울특별시 마포구 합정동 413-18 1층,서울특별시 마포구 양화로6길 32 (합정동1층),서울 마포구 양화로6길,4046,88 홀리데이,U,2020.11.1 23:01,경양식
1,영업/정상,영업,,121893,서울특별시 마포구 서교동 369-36,서울특별시 마포구 양화로16길 30 1층 (서교동),서울 마포구 양화로16길,4039,88로타리집,I,2021.12.1 0:05,한식
1,영업/정상,영업,,121844,서울특별시 마포구 성산동 108-12 영재빌딩,서울특별시 마포구 월드컵북로16길 7 영재빌딩 3층 6호 (성산동),서울 마포구 월드컵북로16길,3973,88샤브샤브,I,2020.12.8 0:05,한식
1,영업/정상,영업,,121895,서울특별시 마포구 서교동 401-15,서울특별시 마포구 독막로9길 3 1층 (서교동),서울 마포구 독막로9길,4048,88수호랑,U,2019.11.1 23:06,호프/통닭
1,영업/정상,영업,,121840,서울특별시 마포구 서교동 396-61번지 ,서울특별시 마포구 양화로6길 57-13 (서교동 1층101호),서울 마포구 양화로6길,4047,88식당,U,2019.2.24 2:40,기타
1,영업/정상,영업,,121893,서울특별시 마포구 서교동 369-10 재륜빌딩,서울특별시 마포구 잔다리로6길 25 재륜빌딩 2층 9호 (서교동),서울 마포구 잔다리로6길,4039,88전복죽,U,2020.12.6 21:00,기타
1,영업/정상,영업,,121904,서울특별시 마포구 상암동 1601번지 케이지아이티센터 ,서울특별시 마포구 월드컵북로 402 케이지아이티센터 지하층 B124호 (상암동),서울 마포구 월드컵북로,3925,9003호랭이식당,I,2020.3.27 0:23,기타
1,영업/정상,영업,,121803,서울특별시 마포구 공덕동 242-48번지 ,서울특별시 마포구 마포대로12길 23 (공덕동),서울 마포구 마포대로12길,4211,91상회,U,2020.3.6 2:40,한식
1,영업/정상,영업,23055031,121845,서울특별시 마포구 성산동 200-51번지 1층 ,서울특별시 마포구 월드컵북로 185 (성산동1층),서울 마포구 월드컵북로,3947,가고먹고,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121836,서울특별시 마포구 서교동 328-14번지 ,서울특별시 마포구 와우산로29길 20 1층 (서교동),서울 마포구 와우산로29길,4052,가든,U,2018.10.15 23:59,기타
1,영업/정상,영업,,121813,서울특별시 마포구 도화동 324-1번지 ,서울특별시 마포구 도화2안길 4 (도화동),서울 마포구 도화2안길,4172,가든생선구이,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121830,서울특별시 마포구 상암동 2-94번지 ,서울특별시 마포구 월드컵북로48길 49 (상암동),서울 마포구 월드컵북로48길,3927,가락,U,2019.6.15 2:40,한식
1,영업/정상,영업,,121830,서울특별시 마포구 상암동 14-8,서울특별시 마포구 매봉산로2길 38 (상암동 1층),서울 마포구 매봉산로2길,3927,가락동리어카포차 마포상암점,U,2019.12.7 0:04,기타
1,영업/정상,영업,,121893,서울특별시 마포구 서교동 366-21번지 ,서울특별시 마포구 잔다리로6길 34-13 1~2층 (서교동),서울 마포구 잔다리로6길,4042,가로수포차,I,2020.2.8 0:23,기타
1,영업/정상,영업,,121892,서울특별시 마포구 창전동 444번지 외2필지 109호,서울 마포구 서강로 53 1층 109호,서울 마포구 서강로,,가마로강정 광흥창점,U,2019.4.13 2:40,한식
1,영업/정상,영업,,121820,서울특별시 마포구 망원동 57-129번지 외 1필지(1층일부) ,서울특별시 마포구 월드컵로13길 42 (망원동 1층일부),서울 마포구 월드컵로13길,4012,가마로강정 망원점,U,2019.9.22 2:40,호프/통닭
1,영업/정상,영업,,121835,서울특별시 마포구 상암동 1590번지 상암 IT Tower ,서울특별시 마포구 월드컵북로 434 상암 IT Tower 지층 B110-1호 (상암동),서울 마포구 월드컵북로,3922,가마로강정 상암점,I,2020.1.12 0:23,기타
1,영업/정상,영업,,121859,서울특별시 마포구 아현동 291-6번지 1층일부 ,서울특별시 마포구 굴레방로 19 (아현동 1층일부),서울 마포구 굴레방로,4116,가마로강정 아현점,I,2018.8.31 23:59,통닭(치킨)
1,영업/정상,영업,23338390,121848,서울특별시 마포구 성산동 279-17번지 ,서울특별시 마포구 월드컵로 164 (성산동),서울 마포구 월드컵로,3965,가마솥순대,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121820,서울특별시 마포구 망원동 57-300,서울특별시 마포구 월드컵로13길 46 1층 (망원동),서울 마포구 월드컵로13길,4012,가마치통닭 망원역점,U,2020.12.3 23:04,기타
1,영업/정상,영업,,121755,서울특별시 마포구 동교동 201-33 동교동빌딩,서울특별시 마포구 동교로 177 동교동빌딩 에이동 1층 좌측 호 (동교동),서울 마포구 동교로,3992,가메스시,I,2019.10.30 23:05,일식
1,영업/정상,영업,,121837,서울특별시 마포구 서교동 346-31번지 1층 좌측 2호 ,서울특별시 마포구 홍익로2길 23 (서교동1층 좌측 2호),서울 마포구 홍익로2길,4055,가미우동,I,2018.8.31 23:59,분식
1,영업/정상,영업,,121130,서울특별시 마포구 구수동 99-1번지 ,서울특별시 마포구 토정로14길 24 B1 (구수동),서울 마포구 토정로14길,4093,가민,I,2018.8.31 23:59,한식
1,영업/정상,영업,27151044,121811,서울특별시 마포구 대흥동 405-20번지 1층 ,서울특별시 마포구 독막로 258 (대흥동1층),서울 마포구 독막로,4150,가보세삼계탕,I,2018.8.31 23:59,한식
1,영업/정상,영업,23721333,121878,서울특별시 마포구 중동 272번지 ,서울특별시 마포구 성암로 46 1층 (중동),서울 마포구 성암로,3951,가보자순대국곱창전,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121070,서울특별시 마포구 용강동 502번지 용강제2구역재개발상가 지하1층 121동 101호,서울특별시 마포구 토정로31길 23 121동 지하1층 101호 (용강동 용강제2구역재개발상가),서울 마포구 토정로31길,4161,가부끼,I,2018.8.31 23:59,일식
1,영업/정상,영업,,121830,서울특별시 마포구 상암동 2-95번지 1층 ,서울특별시 마포구 월드컵북로48길 51 (상암동1층),서울 마포구 월드컵북로48길,3927,가비야,I,2018.8.31 23:59,호프/통닭
1,영업/정상,영업,,121867,서울특별시 마포구 연남동 390-98번지 ,서울특별시 마포구 동교로38안길 18 지하1층 (연남동),서울 마포구 동교로38안길,3982,가스트로스페인,U,2018.9.13 23:59,경양식
1,영업/정상,영업,20324261114,121888,서울특별시 마포구 합정동 473번지 마포 한강 2차 푸르지오 ,서울특별시 마포구 월드컵로3길 14 지1층 B117B118B119호 (합정동 마포 한강 2차 푸르지오),서울 마포구 월드컵로3길,4024,가온칼국수 합정점,I,2019.9.1 2:22,기타
1,영업/정상,영업,23251589,121821,서울특별시 마포구 망원동 386-2번지 ,서울특별시 마포구 월드컵로 65 (망원동),서울 마포구 월드컵로,4018,가원,I,2018.8.31 23:59,중국식
1,영업/정상,영업,,121880,서울특별시 마포구 창전동 5-4번지 ,서울특별시 마포구 와우산로 150 (창전동 1층일부),서울 마포구 와우산로,4059,가이오국수 홍대점,I,2018.8.31 23:59,분식
1,영업/정상,영업,22486763,121830,서울특별시 마포구 상암동 2-88번지 ,서울특별시 마포구 성암로15길 19 1층 (상암동),서울 마포구 성암로15길,3927,가장맛있는족발,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121830,서울특별시 마포구 상암동 2-93번지 ,서울특별시 마포구 월드컵북로48길 47 (상암동 지상1층),서울 마포구 월드컵북로48길,3927,가장맛있는족발,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121812,서울특별시 마포구 도화동 61-1번지 ,서울특별시 마포구 마포대로4길 32-6 (도화동),서울 마포구 마포대로4길,4173,가정옥,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121897,서울특별시 마포구 합정동 375-1번지 합정아파트 ,서울특별시 마포구 양화진길 5 1층 (합정동 합정아파트),서울 마포구 양화진길,4071,가제트술집,I,2019.11.9 0:23,기타
1,영업/정상,영업,,121830,서울특별시 마포구 상암동 42-17번지 ,서울특별시 마포구 월드컵북로50길 7-14 (상암동 1층),서울 마포구 월드컵북로50길,3927,가쯔레쯔,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121784,서울특별시 마포구 도화동 559번지 마포트라팰리스 ,서울특별시 마포구 마포대로 53 마포트라팰리스 상가122호 (도화동),서울 마포구 마포대로,4158,가츠몽 마포역점,I,2019.3.8 2:21,기타
1,영업/정상,영업,,121806,서울특별시 마포구 노고산동 31-90번지 ,서울특별시 마포구 백범로 13 (노고산동 1층 105호),서울 마포구 백범로,4101,가츠벤또,I,2018.8.31 23:59,일식
1,영업/정상,영업,23323407,121842,서울특별시 마포구 서교동 464-40번지 ,서울특별시 마포구 동교로18길 5 (서교동),서울 마포구 동교로18길,4030,가츠시,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121897,서울특별시 마포구 합정동 372-7번지 ,서울특별시 마포구 독막로2길 22 1층 2호 (합정동),서울 마포구 독막로2길,4071,가츠신,U,2019.9.26 2:40,기타
1,영업/정상,영업,,121835,서울특별시 마포구 상암동 1596번지 상암DMC푸르지오시티 S-City ,서울특별시 마포구 월드컵북로54길 25 상암DMC푸르지오시티 S-City 1층 118호 (상암동),서울 마포구 월드컵북로54길,3924,가치,I,2018.8.31 23:59,일식
1,영업/정상,영업,,121835,서울특별시 마포구 상암동 1596번지 상암DMC푸르지오시티 S-City 2층 222호,서울특별시 마포구 월드컵북로54길 25 상암DMC푸르지오시티 S-City 2층 222호 (상암동),서울 마포구 월드컵북로54길,3924,가효,I,2019.1.23 2:20,기타
1,영업/정상,영업,,121897,서울특별시 마포구 합정동 372-27번지 ,서울특별시 마포구 성지길 25 (합정동 1층),서울 마포구 성지길,4071,각시보쌈,U,2019.12.6 2:40,한식
1,영업/정상,영업,,121836,서울특별시 마포구 서교동 334-11번지 ,서울특별시 마포구 와우산로29다길 22 지하1층 102호 (서교동),서울 마포구 와우산로29다길,4053,간바레미나상,I,2018.8.31 23:59,일식
1,영업/정상,영업,,121849,서울특별시 마포구 성산동 515 월드컵주경기장,서울특별시 마포구 월드컵로 240 홈플러스월드컵점 2층 XG Y30 일부호 (성산동),서울 마포구 월드컵로,3932,간성동해반점,U,2020.12.9 0:09,중국식
1,영업/정상,영업,,121816,서울특별시 마포구 동교동 148-11,서울특별시 마포구 양화로23길 34 (동교동 1층),서울 마포구 양화로23길,3985,간지김밥,U,2020.10.31 0:01,한식
1,영업/정상,영업,23224014,121885,서울특별시 마포구 합정동 387-20번지 ,서울특별시 마포구 양화로3길 15 1층 (합정동),서울 마포구 양화로3길,4025,간코,I,2019.8.9 2:21,기타
1,영업/정상,영업,,121820,서울특별시 마포구 망원동 401-2번지 1층 101호 ,서울특별시 마포구 망원로8길 63 (망원동 1층 101호),서울 마포구 망원로8길,4014,갈매기,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121836,서울특별시 마포구 서교동 328-22번지 ,서울특별시 마포구 와우산로29길 34 1층 일부호 (서교동),서울 마포구 와우산로29길,4052,갈비킹,I,2018.8.31 23:59,한식
1,영업/정상,영업,27015847,121874,서울특별시 마포구 염리동 173-29번지 외3필지 1층105호 ,서울특별시 마포구 토정로37길 41 (염리동외3필지 1층105호),서울 마포구 토정로37길,4155,갈스시,I,2018.8.31 23:59,한식
1,영업/정상,영업,27015965,121811,서울특별시 마포구 대흥동 765-6번지 1층 ,서울특별시 마포구 대흥로8길 25 (대흥동1층),서울 마포구 대흥로8길,4159,감나무집,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121869,서울특별시 마포구 연남동 515-20번지 ,서울특별시 마포구 연남로 23 1층 (연남동),서울 마포구 연남로,3988,감나무집기사식당,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121867,서울특별시 마포구 연남동 390-67,서울특별시 마포구 동교로38안길 7 지하1층 (연남동),서울 마포구 동교로38안길,3982,감미분식 연남점,U,2021.12.2 0:09,분식
1,영업/정상,영업,23378788,121888,서울특별시 마포구 합정동 473번지 ,서울특별시 마포구 월드컵로3길 14 지하1층 비113비114호 (합정동),서울 마포구 월드컵로3길,4024,감성바베큐,I,2018.8.31 23:59,외국음식전문점(인도태국등)
1,영업/정상,영업,,121849,서울특별시 마포구 성산동 135-31,서울특별시 마포구 모래내로7길 28 1층 (성산동),서울 마포구 모래내로7길,3949,감성카츠,I,2019.10.30 22:09,기타
1,영업/정상,영업,,121838,서울특별시 마포구 서교동 358-121번지 ,서울특별시 마포구 와우산로21길 20-11 (서교동 23층),서울 마포구 와우산로21길,4040,감성타코 홍대점,U,2019.6.13 2:40,경양식
1,영업/정상,영업,,121888,서울특별시 마포구 합정동 473번지 마포한강푸르지오상업시설지1층B149~B154호 ,서울특별시 마포구 월드컵로3길 14 (합정동 마포한강푸르지오상업시설지1층B149~B154호),서울 마포구 월드컵로3길,4024,감성타코&그릴 합정점,U,2019.6.13 2:40,경양식
1,영업/정상,영업,,121840,서울특별시 마포구 서교동 396-58번지 ,서울특별시 마포구 양화로6길 57-5 (서교동 1층),서울 마포구 양화로6길,4047,감술선생 홍대점,I,2018.8.31 23:59,한식
1,영업/정상,영업,227843102,121830,서울특별시 마포구 상암동 21-9 1층,서울특별시 마포구 매봉산로2길 37 1층 (상암동),서울 마포구 매봉산로2길,3927,감천양조장,U,2019.10.30 22:05,한식
1,영업/정상,영업,,121867,서울특별시 마포구 연남동 385-3,서울특별시 마포구 동교로46길 27 2층 (연남동),서울 마포구 동교로46길,3982,감칠,U,2020.12.8 22:06,한식
1,영업/정상,영업,23742711,121845,서울특별시 마포구 성산동 200-365번지 ,서울특별시 마포구 월드컵북로 184 (성산동),서울 마포구 월드컵북로,3946,감탄떡볶이 성산점,I,2018.8.31 23:59,패스트푸드
1,영업/정상,영업,,121807,서울특별시 마포구 노고산동 56-8번지 ,서울특별시 마포구 신촌로14안길 17 1층 (노고산동),서울 마포구 신촌로14안길,4057,감탄애,I,2020.3.22 0:23,기타
1,영업/정상,영업,,121830,서울특별시 마포구 상암동 4-1,서울특별시 마포구 매봉산로2길 9 1층 (상암동),서울 마포구 매봉산로2길,3927,갓갈비 상암DMC점,U,2020.12.8 22:05,식육(숯불구이)
1,영업/정상,영업,,121865,서울특별시 마포구 연남동 240-2 K&L,서울특별시 마포구 성미산로 161-13 K&L 1층 (연남동),서울 마포구 성미산로,3980,갓잇,U,2020.12.2 22:06,기타
1,영업/정상,영업,27071544,121810,서울특별시 마포구 대흥동 345-1,서울특별시 마포구 독막로38길 25 (대흥동 1층),서울 마포구 독막로38길,4150,갓츠킹 가츠앤면,U,2021.12.1 22:03,일식
1,영업/정상,영업,,121830,서울특별시 마포구 상암동 11-43 1층2층,서울특별시 마포구 월드컵북로44길 76-3 (상암동 1층2층),서울 마포구 월드컵북로44길,3927,갓피맥,U,2020.12.5 22:00,경양식
1,영업/정상,영업,,121893,서울특별시 마포구 서교동 369-10번지 재륜빌딩 ,서울특별시 마포구 잔다리로6길 25 재륜빌딩 지상1층 (서교동),서울 마포구 잔다리로6길,4039,강강술래홍대점,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121838,서울특별시 마포구 서교동 355-28번지 1층 101호,서울특별시 마포구 홍익로5안길 28 1층 101호 (서교동),서울 마포구 홍익로5안길,4039,강남 돼지상회 무한리필 홍대점,U,2018.10.10 23:59,한식
1,영업/정상,영업,,121815,서울특별시 마포구 도화동 563번지 마포아크로타워 ,서울특별시 마포구 마포대로 68 2층 203204205호 (도화동 마포아크로타워),서울 마포구 마포대로,4168,강남교자 마포점,I,2020.1.22 0:23,한식
1,영업/정상,영업,,121825,서울특별시 마포구 망원동 453-43번지,서울특별시 마포구 망원로 3 12층 (망원동),서울 마포구 망원로,3954,강동원,U,2019.12.5 23:00,분식
1,영업/정상,영업,,121811,서울특별시 마포구 대흥동 441-3,서울특별시 마포구 독막로 273 1층 102호 (대흥동),서울 마포구 독막로,4151,강릉엄지네꼬막집 마포점,U,2020.12.6 22:09,기타
1,영업/정상,영업,2218117896,121830,서울특별시 마포구 상암동 42-8,서울특별시 마포구 월드컵북로 352-8 (상암동 지1~1층),서울 마포구 월드컵북로,3927,강릉엄지네꼬막집 상암점,U,2020.12.7 0:03,한식
1,영업/정상,영업,,121836,서울특별시 마포구 서교동 325-22번지 ,서울특별시 마포구 와우산로32길 5-2 1층 (서교동),서울 마포구 와우산로32길,4061,강명수 아저씨네,U,2019.10.30 2:40,한식
1,영업/정상,영업,238548672,121809,서울특별시 마포구 대흥동 131-1번지 ,서울특별시 마포구 대흥로 92 (대흥동 1층 일부),서울 마포구 대흥로,4136,강선생마포숯불갈비,I,2018.8.31 23:59,한식
1,영업/정상,영업,27123750,121812,서울특별시 마포구 도화동 181-13,서울특별시 마포구 도화길 47 (도화동),서울 마포구 도화길,4168,강세꼬시,U,2019.11.2 0:03,한식
1,영업/정상,영업,,121838,서울특별시 마포구 서교동 358-136번지 ,서울특별시 마포구 와우산로21길 36-12 1층 (서교동),서울 마포구 와우산로21길,4040,강수곱창,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121850,서울특별시 마포구 성산동 591-6 상암 퍼스티지 더올림 오피스텔,서울특별시 마포구 모래내로1길 17 상암 퍼스티지 더올림 오피스텔 1층 101호 (성산동),서울 마포구 모래내로1길,3938,강순자 옛맛 김치찌개,U,2020.11.30 22:02,한식
1,영업/정상,영업,,121831,서울특별시 마포구 상암동 115-10번지 1층 ,서울특별시 마포구 월드컵북로 351 (상암동1층),서울 마포구 월드컵북로,3912,강에어기바다어차,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121897,서울특별시 마포구 합정동 372-22번지 ,서울특별시 마포구 성지길 9 (합정동 1층 일부),서울 마포구 성지길,4071,강정배스시,I,2018.8.31 23:59,정종/대포집/소주방
1,영업/정상,영업,,121838,서울특별시 마포구 서교동 357-1번지 ,서울특별시 마포구 홍익로3길 20 (서교동 1층 113114115호),서울 마포구 홍익로3길,4039,강철판,I,2018.8.31 23:59,한식
1,영업/정상,영업,,121827,서울특별시 마포구 망원동 477-9번지 ,서울특별시 마포구 월드컵로 143 (망원동 1층일부),서울 마포구 월드컵로,3963,강통족발,I,2018.8.31 23:59,기타
1,영업/정상,영업,27160120,121829,서울특별시 마포구 상수동 323-2번지 ,서울특별시 마포구 독막로 72 (상수동 1층),서울 마포구 독막로,4074,강포차,I,2018.8.31 23:59,호프/통닭
1,영업/정상,영업,,121840,서울특별시 마포구 서교동 399-27번지 1층 ,서울특별시 마포구 양화로6길 57-10 1층 (서교동),서울 마포구 양화로6길,4047,강포차,I,2018.8.31 23:59,한식
